Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
0.614333; 0.241333; 0.372667; N/A; N/A; N/A; 0.949333; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;2; 18.8641; 43.1045; N/A;10;10; false; properties/0021__vp_tree__karypis_sport__sparse__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_7_59.txt
1.56567; 0.883333; 0.678333; N/A; N/A; N/A; 1.78567; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 1.41421; 18.1934; 50.4777; N/A;10;10; false; properties/0022__vp_tree__karypis_sport__sparse__2000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_9_9.txt
4.98133; 3.74667; 1.22933; N/A; N/A; N/A; 3.62; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 1.41421; 19.1938; 79.9812; N/A;10;10; false; properties/0023__vp_tree__karypis_sport__sparse__4000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_10_44.txt
10.2813; 8.48267; 1.79333; N/A; N/A; N/A; 5.63767; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;6000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;1; 19.6136; 79.9812; N/A;10;10; false; properties/0024__vp_tree__karypis_sport__sparse__6000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_12_57.txt
10.2937; 8.55867; 1.74133; N/A; N/A; N/A; 6.598; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;6000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;1; 19.6136; 79.9812; N/A;10;10; false; properties/0025__vp_tree__karypis_sport__sparse__8000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_15_24.txt
0.391667; 0.0836667; 0.308; N/A; N/A; N/A; 1.1; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;500;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 10.9087; 30.2899; 63.1744; N/A;10;10; false; properties/0026__vp_tree__karypis_reviews__sparse__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_16_43.txt
0.911333; 0.318; 0.592667; N/A; N/A; N/A; 2.14167; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;1000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 10.3441; 29.5567; 62.1611; N/A;10;10; false; properties/0027__vp_tree__karypis_reviews__sparse__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_17_51.txt
2.532; 1.38467; 1.145; N/A; N/A; N/A; 4.472; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;2000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;4; 27.018; 62.1611; N/A;10;10; false; properties/0028__vp_tree__karypis_reviews__sparse__2000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_19_22.txt
4.65833; 3.089; 1.56067; N/A; N/A; N/A; 6.413; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;3000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;4; 25.0673; 65.6354; N/A;10;10; false; properties/0029__vp_tree__karypis_reviews__sparse__3000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_21_17.txt
7.35033; 5.46233; 1.882; N/A; N/A; N/A; 8.37833; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;4000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;4; 25.0054; 113.578; N/A;10;10; false; properties/0030__vp_tree__karypis_reviews__sparse__4000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_23_39.txt
2.49; 0.494333; 1.983; N/A; N/A; N/A; 0.409333; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;10000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 14.5258; 62.2728; 330.884; N/A;10;10; false; properties/0031__vp_tree__cup98__dense__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_25_0.txt
8.107; 4.05367; 4.014; N/A; N/A; N/A; 1.182; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;30000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 14.3875; 50.9152; 288.494; N/A;10;10; false; properties/0032__vp_tree__cup98__dense__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_26_32.txt
19.648; 11.4317; 8.07633; N/A; N/A; N/A; 1.78167; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;50000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 2.82843; 45.9301; 293.752; N/A;10;10; false; properties/0033__vp_tree__cup98__dense__50000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_29_3.txt
29.2943; 18.8857; 10.4853; N/A; N/A; N/A; 2.78533; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;70000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 42.8258; 330.429; N/A;10;10; false; properties/0034__vp_tree__cup98__dense__70000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_32_36.txt
46.5827; 30.2577; 16.3773; N/A; N/A; N/A; 4.34633; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;100000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 39.5195; 322.205; N/A;10;10; false; properties/0035__vp_tree__cup98__dense__100000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_38_31.txt
1.84867; 0.366333; 1.49133; N/A; N/A; N/A; 0.290667; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;10000;55;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 41.7971; 160.27; 541.394; N/A;10;10; false; properties/0036__vp_tree__covtype__dense__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_40_59.txt
9.00867; 3.029; 6.00767; N/A; N/A; N/A; 1.30367; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;50000;55;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 26.2869; 79.0121; 723.55; N/A;10;10; false; properties/0037__vp_tree__covtype__dense__50000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_42_35.txt
27.536; 10.687; 17.1577; N/A; N/A; N/A; 2.67933; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;100000;55;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 26.2869; 64.3868; 723.55; N/A;10;10; false; properties/0038__vp_tree__covtype__dense__100000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_45_45.txt
126.302; 67.9427; 58.4943; N/A; N/A; N/A; 10.7717; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;300000;55;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 8.77496; 51.8688; 723.55; N/A;10;10; false; properties/0039__vp_tree__covtype__dense__300000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_18_56_33.txt
351.608; 219.689; 126.527; N/A; N/A; N/A; 20.5787; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;500000;55;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 8.77496; 48.9148; 723.55; N/A;10;10; false; properties/0040__vp_tree__covtype__dense__500000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_25_42.txt
15.605; 14.7157; 0.889333; N/A; N/A; N/A; 0.889; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;8000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;1; 19.9234; 85.1822; N/A;10;10; true; properties/0005__vp_tree__karypis_sport__sparse__8000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_19_53_14.txt
39.1817; 27.149; 13.1563; N/A; N/A; N/A; 2.06967; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;90000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 40.16; 322.205; N/A;10;10; true; properties/0015__vp_tree__cup98__dense__90000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_19_57_21.txt
15.9537; 15.0387; 0.905; N/A; N/A; N/A; 3.74933; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;8000;126373;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;1; 19.9234; 85.1822; N/A;10;10; false; properties/0025__vp_tree__karypis_sport__sparse__8000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_21_19_59_55.txt
28.7353; 23.8; 5.01833; N/A; N/A; N/A; 2.09033; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;90000;56;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 40.16; 322.205; N/A;10;10; false; properties/0035__vp_tree__cup98__dense__90000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_21_20_2_54.txt
28.1527; 22.407; 5.808; N/A; N/A; N/A; 1.45067; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 18.8641; 43.1045; N/A;10;10; true; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_5_54.txt
8.398; 5.673; 2.735; N/A; N/A; N/A; 0.868667; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;500;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 10.9087; 30.2899; 63.1744; N/A;10;10; true; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_7_30.txt
28.465; 22.6567; 5.80833; N/A; N/A; N/A; 1.721; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;1000;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 10.3441; 29.5567; 62.1611; N/A;10;10; true; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_10_12.txt
2.04367; 1.388; 0.655667; N/A; N/A; N/A; 0.327667; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;10000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 14.5258; 62.2728; 330.884; N/A;10;10; true; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_11_21.txt
11.6793; 9.53733; 2.15267; N/A; N/A; N/A; 0.998; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;30000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 14.3875; 50.9152; 288.494; N/A;10;10; true; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_13_9.txt
33.1293; 29.4113; 3.74433; N/A; N/A; N/A; 1.643; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;50000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 2.82843; 45.9301; 293.752; N/A;10;10; true; properties/0046__vp_tree__cup98__sparse__50000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_17_28.txt
46.878; 41.2043; 5.73067; N/A; N/A; N/A; 2.35567; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;70000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;2; 42.8258; 330.429; N/A;10;10; true; properties/0047__vp_tree__cup98__sparse__70000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_24_21.txt
81.8227; 73.7103; 8.03933; N/A; N/A; N/A; 3.661; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;90000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A;2; 40.16; 322.205; N/A;10;10; true; properties/0048__vp_tree__cup98__sparse__90000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_33_5.txt
1.18067; 0.416; 0.764667; N/A; N/A; N/A; 0.255333; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;10000;55;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 41.7971; 160.27; 541.394; N/A;10;10; true; properties/0049__vp_tree__covtype__sparse__10000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_35_17.txt
6.92633; 3.00033; 3.973; N/A; N/A; N/A; 1.17533; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;50000;55;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 26.2869; 79.0121; 723.55; N/A;10;10; true; properties/0050__vp_tree__covtype__sparse__50000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_36_18.txt
15.501; 8.57433; 6.984; N/A; N/A; N/A; 2.382; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;100000;55;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 26.2869; 64.3868; 723.55; N/A;10;10; true; properties/0051__vp_tree__covtype__sparse__100000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_38_8.txt
92.888; 65.031; 28.0337; N/A; N/A; N/A; 8.57467; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;300000;55;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 8.77496; 51.8688; 723.55; N/A;10;10; true; properties/0052__vp_tree__covtype__sparse__300000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_20_46_12.txt
250.568; 179.249; 71.3183; N/A; N/A; N/A; 19.3337; N/A; N/A; classification; vp_tree; false; datasets/dense_d55_r581012_covtype.txt;500000;55;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 8.77496; 48.9148; 723.55; N/A;10;10; true; properties/0053__vp_tree__covtype__sparse__500000__no_cos__10__K5__P10__S10__use_boundaries.txt; logs/run_report_2012_12_21_21_6_20.txt
28.467; 22.6667; 5.83133; N/A; N/A; N/A; 1.11733; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A;2; 18.8641; 43.1045; N/A;10;10; false; properties/0041__vp_tree__karypis_sport__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_51_18.txt
8.481; 5.73167; 2.74933; N/A; N/A; N/A; 0.579; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;500;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 10.9087; 30.2899; 63.1744; N/A;10;10; false; properties/0042__vp_tree__karypis_reviews__dense__500__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_53_18.txt
28.807; 22.8313; 5.978; N/A; N/A; N/A; 1.13433; N/A; N/A; classification; vp_tree; false; datasets/sparse_d126373_r4069_karypis_reviews.txt;1000;126373;0; dense; N/A; N/A; N/A;10; linear; false;5; N/A; 10.3441; 29.5567; 62.1611; N/A;10;10; false; properties/0043__vp_tree__karypis_reviews__dense__1000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_56_24.txt
2.54633; 1.55633; 1.041; N/A; N/A; N/A; 0.317667; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;10000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 14.5258; 62.2728; 330.884; N/A;10;10; false; properties/0044__vp_tree__cup98__sparse__10000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_19_57_59.txt
13.2593; 9.70633; 3.134; N/A; N/A; N/A; 0.962333; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;30000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 14.3875; 50.9152; 288.494; N/A;10;10; false; properties/0045__vp_tree__cup98__sparse__30000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_0_5.txt
26.3107; 22.7293; 3.60633; N/A; N/A; N/A; 1.66533; N/A; N/A; classification; vp_tree; false; datasets/dense_d56_r96367_cup98.txt;50000;56;0; sparse; N/A; N/A; N/A;10; linear; false;5; N/A; 2.82843; 45.9301; 293.752; N/A;10;10; false; properties/0046__vp_tree__cup98__sparse__50000__no_cos__10__K5__P10__S10__no_use_boundaries.txt; logs/run_report_2012_12_15_20_3_30.txt
